batch_id,cluster_id,num_cases,risk_score,alert_level,temporal_concentration,geographic_concentration,event_similarity,severity_concentration,size_anomaly,manufacturing_concentration,primary_region,primary_drug,primary_event
BATCH_Site_A_Germany_452,-1,2,0.26154210968992164,LOW,0.9333333333333333,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Europe,Albuterol,Headache
BATCH_Site_D_China_526,-1,2,0.26154210968992164,LOW,0.9333333333333333,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Asia,Amoxicillin,Dizziness
BATCH_Site_D_China_042,-1,2,0.26154210968992164,LOW,0.9333333333333333,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,North_America,Ibuprofen,Insomnia
BATCH_Site_D_China_023,-1,2,0.2593198874676994,LOW,0.9222222222222223,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Africa,Amoxicillin,Headache
BATCH_Site_E_Brazil_927,-1,2,0.2593198874676994,LOW,0.9222222222222223,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,North_America,Amoxicillin,Fever
BATCH_Site_C_USA_026,-1,2,0.2593198874676994,LOW,0.9222222222222223,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Asia,Ibuprofen,Dizziness
BATCH_Site_C_USA_269,-1,2,0.2593198874676994,LOW,0.9222222222222223,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Asia,Ibuprofen,Headache
BATCH_Site_B_India_129,-1,2,0.2593198874676994,LOW,0.9222222222222223,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,North_America,Albuterol,Dizziness
BATCH_Site_E_Brazil_766,-1,2,0.2593198874676994,LOW,0.9222222222222223,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Asia,Metformin,Dizziness
BATCH_Site_C_USA_155,-1,2,0.2593198874676994,LOW,0.9222222222222223,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Africa,Lisinopril,Dizziness
BATCH_Site_C_USA_710,-1,2,0.2593198874676994,LOW,0.9222222222222223,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Africa,Amoxicillin,Nausea
BATCH_Site_B_India_945,-1,2,0.2593198874676994,LOW,0.9222222222222223,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Africa,Amoxicillin,Allergic_Reaction
BATCH_Site_A_Germany_306,-1,3,0.2593198874676994,LOW,0.9222222222222223,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Europe,Aspirin,Dizziness
BATCH_Site_C_USA_792,-1,2,0.2593198874676994,LOW,0.9222222222222223,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,South_America,Omeprazole,Fever
BATCH_Site_D_China_568,-1,2,0.2593198874676994,LOW,0.9222222222222223,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Asia,Ibuprofen,Headache
BATCH_Site_C_USA_149,-1,2,0.2593198874676994,LOW,0.9222222222222223,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Asia,Levothyroxine,Fever
BATCH_Site_B_India_331,-1,2,0.2593198874676994,LOW,0.9222222222222223,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Europe,Amoxicillin,Allergic_Reaction
BATCH_Site_B_India_642,-1,2,0.2593198874676994,LOW,0.9222222222222223,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Europe,Omeprazole,Insomnia
BATCH_Site_A_Germany_696,-1,2,0.2593198874676994,LOW,0.9222222222222223,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,North_America,Albuterol,Allergic_Reaction
BATCH_Site_E_Brazil_260,-1,2,0.25709766524547717,LOW,0.9111111111111111,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Africa,Levothyroxine,Dizziness
BATCH_Site_A_Germany_542,-1,2,0.25709766524547717,LOW,0.9111111111111111,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,North_America,Omeprazole,Fatigue
BATCH_Site_E_Brazil_869,-1,2,0.25709766524547717,LOW,0.9111111111111111,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Africa,Aspirin,Rash
BATCH_Site_C_USA_186,-1,2,0.25709766524547717,LOW,0.9111111111111111,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,North_America,Sertraline,Allergic_Reaction
BATCH_Site_E_Brazil_928,-1,2,0.25709766524547717,LOW,0.9111111111111111,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,North_America,Atorvastatin,Dizziness
BATCH_Site_A_Germany_835,-1,2,0.25709766524547717,LOW,0.9111111111111111,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Europe,Albuterol,Dizziness
BATCH_Site_C_USA_501,-1,2,0.25709766524547717,LOW,0.9111111111111111,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Africa,Amoxicillin,Dizziness
BATCH_Site_B_India_193,-1,2,0.25709766524547717,LOW,0.9111111111111111,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Africa,Aspirin,Fatigue
BATCH_Site_A_Germany_970,-1,2,0.25709766524547717,LOW,0.9111111111111111,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Asia,Omeprazole,Rash
BATCH_Site_C_USA_878,-1,2,0.25709766524547717,LOW,0.9111111111111111,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Asia,Levothyroxine,Insomnia
BATCH_Site_D_China_863,-1,2,0.25709766524547717,LOW,0.9111111111111111,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Africa,Albuterol,Joint_Pain
BATCH_Site_C_USA_892,-1,2,0.25709766524547717,LOW,0.9111111111111111,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Europe,Amoxicillin,Nausea
BATCH_Site_B_India_795,-1,2,0.25709766524547717,LOW,0.9111111111111111,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Europe,Amoxicillin,Dizziness
BATCH_Site_D_China_538,-1,3,0.25709766524547717,LOW,0.9111111111111111,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,North_America,Levothyroxine,Allergic_Reaction
BATCH_Site_E_Brazil_387,-1,3,0.25709766524547717,LOW,0.9111111111111111,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Asia,Aspirin,Allergic_Reaction
BATCH_Site_C_USA_522,-1,2,0.25709766524547717,LOW,0.9111111111111111,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Asia,Albuterol,Fatigue
BATCH_Site_E_Brazil_875,-1,2,0.25709766524547717,LOW,0.9111111111111111,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Africa,Aspirin,Insomnia
BATCH_Site_C_USA_354,-1,2,0.25709766524547717,LOW,0.9111111111111111,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Africa,Aspirin,Fatigue
BATCH_Site_C_USA_973,-1,2,0.25709766524547717,LOW,0.9111111111111111,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Europe,Aspirin,Fatigue
BATCH_Site_C_USA_153,-1,2,0.25709766524547717,LOW,0.9111111111111111,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Africa,Lisinopril,Insomnia
BATCH_Site_B_India_730,-1,2,0.25709766524547717,LOW,0.9111111111111111,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Europe,Aspirin,Fever
BATCH_Site_C_USA_691,-1,2,0.25709766524547717,LOW,0.9111111111111111,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Asia,Amoxicillin,Fever
BATCH_Site_C_USA_980,-1,2,0.25709766524547717,LOW,0.9111111111111111,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,South_America,Levothyroxine,Fever
BATCH_Site_E_Brazil_986,-1,2,0.254875443023255,LOW,0.9,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Europe,Albuterol,Dizziness
BATCH_Site_A_Germany_663,-1,2,0.254875443023255,LOW,0.9,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Europe,Albuterol,Fever
BATCH_Site_D_China_588,-1,2,0.254875443023255,LOW,0.9,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,North_America,Ibuprofen,Allergic_Reaction
BATCH_Site_A_Germany_256,-1,3,0.254875443023255,LOW,0.9,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Africa,Atorvastatin,Fever
BATCH_Site_E_Brazil_613,-1,2,0.254875443023255,LOW,0.9,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Asia,Albuterol,Allergic_Reaction
BATCH_Site_A_Germany_418,-1,2,0.254875443023255,LOW,0.9,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Africa,Atorvastatin,Allergic_Reaction
BATCH_Site_A_Germany_209,-1,2,0.254875443023255,LOW,0.9,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Africa,Aspirin,Allergic_Reaction
BATCH_Site_D_China_489,-1,2,0.254875443023255,LOW,0.9,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,South_America,Aspirin,Fever
BATCH_Site_B_India_284,-1,2,0.254875443023255,LOW,0.9,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Asia,Albuterol,Headache
BATCH_Site_A_Germany_928,-1,2,0.254875443023255,LOW,0.9,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Asia,Lisinopril,Fever
BATCH_Site_D_China_395,-1,2,0.254875443023255,LOW,0.9,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Europe,Ibuprofen,Dizziness
BATCH_Site_B_India_096,-1,2,0.254875443023255,LOW,0.9,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Europe,Aspirin,Dizziness
BATCH_Site_E_Brazil_056,-1,3,0.25265322080103275,LOW,0.8888888888888888,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Africa,Amoxicillin,Allergic_Reaction
BATCH_Site_D_China_904,-1,2,0.25265322080103275,LOW,0.8888888888888888,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Africa,Albuterol,Nausea
BATCH_Site_C_USA_703,-1,2,0.25265322080103275,LOW,0.8888888888888888,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Europe,Metformin,Fatigue
BATCH_Site_A_Germany_138,-1,2,0.25265322080103275,LOW,0.8888888888888888,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Africa,Aspirin,Insomnia
BATCH_Site_B_India_572,-1,2,0.25265322080103275,LOW,0.8888888888888888,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Africa,Albuterol,Joint_Pain
BATCH_Site_D_China_424,-1,2,0.25265322080103275,LOW,0.8888888888888888,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Africa,Albuterol,Allergic_Reaction
BATCH_Site_A_Germany_309,-1,2,0.25265322080103275,LOW,0.8888888888888888,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Africa,Levothyroxine,Fatigue
BATCH_Site_A_Germany_016,-1,2,0.25265322080103275,LOW,0.8888888888888888,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Africa,Levothyroxine,Allergic_Reaction
BATCH_Site_D_China_277,-1,2,0.25265322080103275,LOW,0.8888888888888888,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,North_America,Albuterol,Joint_Pain
BATCH_Site_A_Germany_777,-1,2,0.25265322080103275,LOW,0.8888888888888888,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,North_America,Albuterol,Rash
BATCH_Site_A_Germany_525,-1,2,0.25265322080103275,LOW,0.8888888888888888,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,North_America,Amoxicillin,Allergic_Reaction
BATCH_Site_E_Brazil_304,-1,2,0.25265322080103275,LOW,0.8888888888888888,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Europe,Amoxicillin,Headache
BATCH_Site_B_India_961,-1,2,0.25265322080103275,LOW,0.8888888888888888,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Asia,Atorvastatin,Fatigue
BATCH_Site_E_Brazil_933,-1,2,0.25265322080103275,LOW,0.8888888888888888,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Africa,Albuterol,Headache
BATCH_Site_A_Germany_193,-1,2,0.25265322080103275,LOW,0.8888888888888888,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Asia,Lisinopril,Nausea
BATCH_Site_E_Brazil_758,-1,2,0.25265322080103275,LOW,0.8888888888888888,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Europe,Albuterol,Headache
BATCH_Site_E_Brazil_857,-1,2,0.25265322080103275,LOW,0.8888888888888888,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Europe,Albuterol,Nausea
BATCH_Site_A_Germany_745,-1,2,0.25265322080103275,LOW,0.8888888888888888,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Africa,Amoxicillin,Fever
BATCH_Site_C_USA_738,-1,2,0.25265322080103275,LOW,0.8888888888888888,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Africa,Atorvastatin,Fatigue
BATCH_Site_C_USA_864,-1,2,0.25265322080103275,LOW,0.8888888888888888,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Africa,Aspirin,Allergic_Reaction
BATCH_Site_D_China_474,-1,2,0.25265322080103275,LOW,0.8888888888888888,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Europe,Levothyroxine,Insomnia
BATCH_Site_C_USA_010,-1,2,0.25043099857881057,LOW,0.8777777777777778,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Africa,Atorvastatin,Joint_Pain
BATCH_Site_B_India_570,-1,3,0.25043099857881057,LOW,0.8777777777777778,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Africa,Levothyroxine,Allergic_Reaction
BATCH_Site_D_China_205,-1,2,0.25043099857881057,LOW,0.8777777777777778,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,North_America,Aspirin,Stomach_Pain
BATCH_Site_B_India_681,-1,2,0.25043099857881057,LOW,0.8777777777777778,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,South_America,Aspirin,Nausea
BATCH_Site_D_China_406,-1,3,0.25043099857881057,LOW,0.8777777777777778,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Asia,Amoxicillin,Dizziness
BATCH_Site_E_Brazil_663,-1,2,0.25043099857881057,LOW,0.8777777777777778,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Africa,Albuterol,Fever
BATCH_Site_A_Germany_223,-1,2,0.25043099857881057,LOW,0.8777777777777778,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,North_America,Amoxicillin,Dizziness
BATCH_Site_E_Brazil_395,-1,2,0.25043099857881057,LOW,0.8777777777777778,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Africa,Albuterol,Allergic_Reaction
BATCH_Site_B_India_038,-1,2,0.25043099857881057,LOW,0.8777777777777778,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Africa,Metformin,Fatigue
BATCH_Site_D_China_730,-1,2,0.25043099857881057,LOW,0.8777777777777778,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,South_America,Omeprazole,Joint_Pain
BATCH_Site_B_India_731,-1,2,0.25043099857881057,LOW,0.8777777777777778,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Africa,Ibuprofen,Allergic_Reaction
BATCH_Site_D_China_788,-1,2,0.25043099857881057,LOW,0.8777777777777778,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,North_America,Aspirin,Allergic_Reaction
BATCH_Site_C_USA_208,-1,2,0.25043099857881057,LOW,0.8777777777777778,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Asia,Ibuprofen,Headache
BATCH_Site_A_Germany_268,-1,2,0.25043099857881057,LOW,0.8777777777777778,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Europe,Albuterol,Fatigue
BATCH_Site_B_India_998,-1,3,0.25043099857881057,LOW,0.8777777777777778,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,North_America,Aspirin,Fatigue
BATCH_Site_B_India_583,-1,2,0.25043099857881057,LOW,0.8777777777777778,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Europe,Atorvastatin,Fever
BATCH_Site_E_Brazil_740,-1,2,0.25043099857881057,LOW,0.8777777777777778,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,South_America,Aspirin,Fever
BATCH_Site_B_India_067,-1,2,0.25043099857881057,LOW,0.8777777777777778,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Asia,Albuterol,Fatigue
BATCH_Site_A_Germany_203,-1,2,0.25043099857881057,LOW,0.8777777777777778,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Africa,Atorvastatin,Nausea
BATCH_Site_E_Brazil_553,15,1,0.25,LOW,0.0,0,1.0,0.6666666666666666,0.0,0.0,Africa,Amoxicillin,Headache
BATCH_Site_C_USA_894,8,1,0.25,LOW,0.0,0,1.0,0.6666666666666666,0.0,0.0,Europe,Atorvastatin,Insomnia
BATCH_Site_E_Brazil_557,4,1,0.25,LOW,0.0,0,1.0,0.6666666666666666,0.0,0.0,Asia,Lisinopril,Rash
BATCH_Site_E_Brazil_501,8,1,0.25,LOW,0.0,0,1.0,0.6666666666666666,0.0,0.0,Africa,Atorvastatin,Insomnia
BATCH_Site_B_India_124,1,1,0.25,LOW,0.0,0,1.0,0.6666666666666666,0.0,0.0,Asia,Atorvastatin,Nausea
BATCH_Site_E_Brazil_724,1,1,0.25,LOW,0.0,0,1.0,0.6666666666666666,0.0,0.0,Asia,Atorvastatin,Nausea
BATCH_Site_C_USA_807,15,1,0.25,LOW,0.0,0,1.0,0.6666666666666666,0.0,0.0,Africa,Amoxicillin,Headache
BATCH_Site_D_China_017,15,1,0.25,LOW,0.0,0,1.0,0.6666666666666666,0.0,0.0,Africa,Amoxicillin,Headache
BATCH_Site_B_India_215,4,1,0.25,LOW,0.0,0,1.0,0.6666666666666666,0.0,0.0,Asia,Lisinopril,Rash
BATCH_Site_E_Brazil_263,15,1,0.25,LOW,0.0,0,1.0,0.6666666666666666,0.0,0.0,Africa,Amoxicillin,Headache
BATCH_Site_A_Germany_021,17,1,0.25,LOW,0.0,0,1.0,0.6666666666666666,0.0,0.0,North_America,Metformin,Headache
BATCH_Site_D_China_352,8,1,0.25,LOW,0.0,0,1.0,0.6666666666666666,0.0,0.0,Africa,Atorvastatin,Insomnia
BATCH_Site_C_USA_698,15,1,0.25,LOW,0.0,0,1.0,0.6666666666666666,0.0,0.0,Africa,Amoxicillin,Headache
BATCH_Site_C_USA_961,-1,2,0.2482087763565883,LOW,0.8666666666666667,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Asia,Albuterol,Headache
BATCH_Site_B_India_514,-1,2,0.2482087763565883,LOW,0.8666666666666667,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Africa,Lisinopril,Headache
BATCH_Site_B_India_485,-1,2,0.2482087763565883,LOW,0.8666666666666667,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Africa,Aspirin,Nausea
BATCH_Site_B_India_458,-1,2,0.2482087763565883,LOW,0.8666666666666667,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Africa,Atorvastatin,Fever
BATCH_Site_A_Germany_792,-1,2,0.2482087763565883,LOW,0.8666666666666667,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Asia,Albuterol,Fatigue
BATCH_Site_E_Brazil_431,-1,2,0.2482087763565883,LOW,0.8666666666666667,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Europe,Metformin,Allergic_Reaction
BATCH_Site_E_Brazil_320,-1,2,0.2482087763565883,LOW,0.8666666666666667,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Europe,Omeprazole,Dizziness
BATCH_Site_E_Brazil_409,-1,2,0.2482087763565883,LOW,0.8666666666666667,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Africa,Amoxicillin,Insomnia
BATCH_Site_E_Brazil_481,-1,3,0.2482087763565883,LOW,0.8666666666666667,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Europe,Aspirin,Fatigue
BATCH_Site_E_Brazil_346,-1,2,0.2482087763565883,LOW,0.8666666666666667,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Africa,Albuterol,Allergic_Reaction
BATCH_Site_A_Germany_657,-1,2,0.2482087763565883,LOW,0.8666666666666667,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,South_America,Aspirin,Insomnia
BATCH_Site_B_India_564,-1,2,0.2482087763565883,LOW,0.8666666666666667,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Europe,Aspirin,Allergic_Reaction
BATCH_Site_B_India_210,-1,2,0.2482087763565883,LOW,0.8666666666666667,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Africa,Ibuprofen,Insomnia
BATCH_Site_C_USA_970,-1,2,0.2482087763565883,LOW,0.8666666666666667,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Asia,Levothyroxine,Headache
BATCH_Site_B_India_716,-1,2,0.2482087763565883,LOW,0.8666666666666667,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Europe,Levothyroxine,Fever
BATCH_Site_D_China_612,-1,4,0.2482087763565883,LOW,0.8666666666666667,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Asia,Aspirin,Rash
BATCH_Site_D_China_909,-1,2,0.2482087763565883,LOW,0.8666666666666667,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Africa,Lisinopril,Allergic_Reaction
BATCH_Site_E_Brazil_076,-1,2,0.2459865541343661,LOW,0.8555555555555556,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Europe,Aspirin,Fatigue
BATCH_Site_C_USA_247,-1,2,0.2459865541343661,LOW,0.8555555555555556,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Africa,Albuterol,Joint_Pain
BATCH_Site_E_Brazil_997,-1,2,0.2459865541343661,LOW,0.8555555555555556,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,North_America,Aspirin,Headache
BATCH_Site_A_Germany_412,-1,2,0.2459865541343661,LOW,0.8555555555555556,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Europe,Aspirin,Fatigue
BATCH_Site_D_China_136,-1,2,0.2459865541343661,LOW,0.8555555555555556,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Africa,Albuterol,Fever
BATCH_Site_A_Germany_325,-1,2,0.2459865541343661,LOW,0.8555555555555556,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Africa,Albuterol,Rash
BATCH_Site_A_Germany_350,-1,2,0.2459865541343661,LOW,0.8555555555555556,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,North_America,Omeprazole,Nausea
BATCH_Site_E_Brazil_941,-1,3,0.2459865541343661,LOW,0.8555555555555556,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,North_America,Sertraline,Joint_Pain
BATCH_Site_A_Germany_411,-1,2,0.2459865541343661,LOW,0.8555555555555556,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Asia,Levothyroxine,Dizziness
BATCH_Site_C_USA_226,-1,2,0.2459865541343661,LOW,0.8555555555555556,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Asia,Levothyroxine,Allergic_Reaction
BATCH_Site_E_Brazil_773,-1,2,0.2459865541343661,LOW,0.8555555555555556,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Europe,Levothyroxine,Allergic_Reaction
BATCH_Site_B_India_747,-1,2,0.2459865541343661,LOW,0.8555555555555556,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Asia,Lisinopril,Fatigue
BATCH_Site_E_Brazil_198,-1,2,0.2459865541343661,LOW,0.8555555555555556,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Europe,Amoxicillin,Allergic_Reaction
BATCH_Site_E_Brazil_256,-1,2,0.2459865541343661,LOW,0.8555555555555556,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Africa,Albuterol,Allergic_Reaction
BATCH_Site_A_Germany_735,-1,3,0.24376433191214386,LOW,0.8444444444444444,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Africa,Lisinopril,Fever
BATCH_Site_B_India_524,-1,2,0.24376433191214386,LOW,0.8444444444444444,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Europe,Albuterol,Fatigue
BATCH_Site_B_India_457,-1,2,0.24376433191214386,LOW,0.8444444444444444,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Asia,Amoxicillin,Dizziness
BATCH_Site_D_China_632,-1,2,0.24376433191214386,LOW,0.8444444444444444,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Africa,Levothyroxine,Dizziness
BATCH_Site_A_Germany_342,-1,2,0.24376433191214386,LOW,0.8444444444444444,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,North_America,Levothyroxine,Insomnia
BATCH_Site_B_India_446,-1,2,0.24376433191214386,LOW,0.8444444444444444,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Africa,Aspirin,Dizziness
BATCH_Site_C_USA_205,-1,2,0.24376433191214386,LOW,0.8444444444444444,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Asia,Aspirin,Insomnia
BATCH_Site_B_India_606,-1,2,0.24376433191214386,LOW,0.8444444444444444,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Asia,Amoxicillin,Fatigue
BATCH_Site_A_Germany_474,-1,2,0.24376433191214386,LOW,0.8444444444444444,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,North_America,Atorvastatin,Allergic_Reaction
